,1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],Country Name,Series Code,Series Name
13946,18186097644.859814,22120564766.17553,29721149500.36846,33251809586.235153,36411823905.2061,37495755613.67286,40023574752.988945,44743381628.99012,50328024352.08914,61177752327.87647,64887563835.3746,57994008557.7913,63338070523.455894,59315948933.036736,59124579563.51427,57854422530.439384,69546420302.67754,84602554814.7545,90269334359.36899,90764461188.28978,88109666999.9231,84371838111.29848,87136630923.55586,98003415503.4155,104972685887.70865,110662075442.16621,101899884691.03983,96071562852.48778,102314262387.741,89774068906.30031,93046776894.09795,112237623762.37624,146574903969.27017,170451059990.9788,191807427373.46512,219517939860.24966,Australia,NV.IND.TOTL.CD,"Industry, value added (current US$)"
13947,6.181714458523359,8.996285936196074,16.40579152639907,16.46905763552877,14.00800241797819,11.415037881637176,8.228302188852027,8.632284516385795,10.012112121430633,9.522450778623437,11.720994285382204,10.155535658156168,7.870866671189418,4.621458236834712,6.649305720796875,7.255884292378397,7.579771436148945,9.15287597537953,5.147837565237225,2.639388695326957,1.6730755742125183,0.7688495837591631,1.0250911126179716,2.448273114524895,2.67633532614191,1.2251341598130523,1.2784560932337143,0.33458500752419695,2.5635191379596307,4.70474975658972,2.8655882235773618,3.1134022166817488,3.2835446012571197,3.7079639376073317,5.058632460731545,4.982559680197255,Australia,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)"
13948,5.864978902965959,9.465922677978696,15.110140178491676,15.071959513118927,13.523914238354507,12.300242130810688,7.9236739978776995,9.09000099850195,10.12658227848084,9.691745035789026,11.145510836231097,10.113563316949097,3.9501848608832972,6.7390490451395095,9.084531743821799,8.488745980707506,7.231772377000539,7.559425096738551,7.272260053963734,3.2226799127694505,0.9859154929578153,1.813110181311032,1.894977168949822,4.63813578310544,2.6124197002141756,0.25041736227053946,0.8534554537884986,1.4654282765737605,4.475183075671183,4.380841121495436,3.0031710501772437,2.770735240854691,2.3436123348016906,2.66873278236919,3.5384873385879985,2.3323615160349362,Australia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)"
13950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.115248733009598,6.656259169462857,6.530778666131119,Australia,TX.VAL.INSF.ZS.WT,Insurance and financial services (% of commercial service exports)
13951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.185887700551047,4.4446302859539255,4.3973403491959235,Australia,TM.VAL.INSF.ZS.WT,Insurance and financial services (% of commercial service imports)
13952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.053188530943391,6.617421283136851,6.532224771585147,Australia,BX.GSR.INSF.ZS,"Insurance and financial services (% of service exports, BoP)"
13953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.048665981346596,4.255517076746334,4.157306703473458,Australia,BM.GSR.INSF.ZS,"Insurance and financial services (% of service imports, BoP)"
13954,,,,,,,,,,,,,,,,,,,,,,,,1.79927428534592,1.70309051429349,1.73277921105429,1.52122687961993,1.81022756407651,1.9,1.8,1.9,1.7,1.5,1.3,1.3,1.2,Australia,VC.IHR.PSRC.P5,"Intentional homicides (per 100,000 people)"
13959,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.751632699944209,6.568362085748556,6.002592749982518,5.275137368146633,4.992708202547783,4.128117094325985,3.9303027995634405,3.924090313557483,3.608338436223886,Australia,GC.XPN.INTP.ZS,Interest payments (% of expense)
13960,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.561545602970836,6.093106441483691,5.843846391520426,5.360326856653795,4.835488623342609,3.9821678367389626,3.714691242028667,3.6229921224782093,3.34007956379013,Australia,GC.XPN.INTP.RV.ZS,Interest payments (% of revenue)
13961,,,,,,,,,,,,,,,,,,,,,,,,,,,,11810000000.0,10459000000.0,11159000000.0,10522000000.0,10339000000.0,9138000000.0,9291000000.0,9764000000.0,9605000000.0,Australia,GC.XPN.INTP.CN,Interest payments (current LCU)
13969,,,,0.18469034561080022,-0.3438384187896997,-0.9153096543891994,-0.35870752001200046,-0.3723671831901001,-0.2914527259452999,1.9559624817458001,1.3688349184782993,1.2284137228260992,0.8801743659421,2.876432291666699,1.7382246376811992,0.5755548007246016,0.9332993659420001,0.5388756793478997,1.5491847826087017,2.677196557971101,3.3128283514492605,3.4628226902174095,3.294587862318851,3.320997509058019,3.5958163496376594,3.673482789855079,3.6749433876811706,3.7951483242753694,4.19860167572465,4.802315443840589,4.458333333333339,4.9041666666666694,5.0,5.16666666666666,5.35,3.666666666666659,Australia,FR.INR.LNDP,"Interest rate spread (lending rate minus deposit rate, %)"
13975,,,,19.14239545094652,,,,,19.714429621562754,,,,,19.948470618098742,,,,,20.98647532097673,,,,,21.324347056219565,,,,,21.027922518665484,,,,,21.259566163924138,,,Australia,SM.POP.TOTL.ZS,International migrant stock (% of population)
13976,,,,2659453.0,,,,,2896444.0,,,,,3143480.0,,,,,3581363.0,,,,,3853736.0,,,,,4027478.0,,,,,4335846.0,,,Australia,SM.POP.TOTL,"International migrant stock, total"
13977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.282285177168713,9.672405194427764,9.925123488651646,Australia,ST.INT.XPND.MP.ZS,"International tourism, expenditures (% of total imports)"
13978,,,,,,,,,,,,,,,,,,,,,,,,7260000000.0,8223000000.0,8586000000.0,8062000000.0,8574000000.0,8780000000.0,8053000000.0,8494000000.0,10135000000.0,14224000000.0,15656000000.0,16446000000.0,20429000000.0,Australia,ST.INT.XPND.CD,"International tourism, expenditures (current US$)"
13979,,,,,,,,,,,,,,,,,,,,,,,,2095000000.0,2303000000.0,2325000000.0,2127000000.0,2347000000.0,2393000000.0,2193000000.0,2422000000.0,2865000000.0,3982000000.0,4403000000.0,4756000000.0,5598000000.0,Australia,ST.INT.TRNX.CD,"International tourism, expenditures for passenger transport items (current US$)"
13980,,,,,,,,,,,,,,,,,,,,,,,,5165000000.0,5920000000.0,6261000000.0,5935000000.0,6227000000.0,6387000000.0,5860000000.0,6072000000.0,7270000000.0,10242000000.0,11253000000.0,11690000000.0,14831000000.0,Australia,ST.INT.TVLX.CD,"International tourism, expenditures for travel items (current US$)"
13981,,,,,,,,,,,,,,,,,,,,,,,,3726000.0,4165000.0,4318000.0,4167000.0,4459000.0,4931000.0,4856000.0,4841000.0,4746000.0,5215000.0,5499000.0,5532000.0,5644000.0,Australia,ST.INT.ARVL,"International tourism, number of arrivals"
13982,,,,,,,,,,,,,,,,,,,,,,,,2519000.0,2732000.0,2933000.0,3161000.0,3210000.0,3498000.0,3443000.0,3461000.0,3388000.0,4369000.0,4756000.0,4941000.0,5462000.0,Australia,ST.INT.DPRT,"International tourism, number of departures"
13983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.41990540437445,13.1385949377404,14.002636906915072,Australia,ST.INT.RCPT.XP.ZS,"International tourism, receipts (% of total exports)"
13984,,,,,,,,,,,,,,,,,,,,,,,,11915000000.0,13779000000.0,13698000000.0,11664000000.0,12866000000.0,13016000000.0,12804000000.0,13624000000.0,16647000000.0,20453000000.0,19820000000.0,20726000000.0,25624000000.0,Australia,ST.INT.RCPT.CD,"International tourism, receipts (current US$)"
13985,,,,,,,,,,,,,,,,,,,,,,,,3785000000.0,4260000000.0,4242000000.0,3533000000.0,3610000000.0,3727000000.0,3580000000.0,3653000000.0,4209000000.0,5239000000.0,2970000000.0,2872000000.0,3250000000.0,Australia,ST.INT.TRNR.CD,"International tourism, receipts for passenger transport items (current US$)"
13986,,,,,,,,,,,,,,,,,,,,,,,,8130000000.0,9519000000.0,9456000000.0,8131000000.0,9256000000.0,9289000000.0,9224000000.0,9971000000.0,12438000000.0,15214000000.0,16850000000.0,17854000000.0,22374000000.0,Australia,ST.INT.TVLR.CD,"International tourism, receipts for travel items (current US$)"
13988,,,,,,,,,,,,,,,,,,,0.00585094712206538,0.010972038913779701,0.0176876491254256,0.0197461101573426,0.022321012543627797,0.0275965451333217,0.0327524987017728,0.163693583751403,0.308132394396276,0.407837839021856,0.467561156116738,0.5268926643103949,,,,0.63,0.66,0.6945,Australia,8.16,Develop a global partnership for development: Internet Use
13993,,,,,,,,,,,,,,,,,,,68.9000015258789,66.6999969482422,66.3000030517578,65.5999984741211,68.1999969482422,69.8000030517578,69.5,67.6999969482422,68.0,68.4000015258789,68.9000015258789,69.1999969482422,68.3000030517578,69.0,69.0999984741211,69.5999984741211,69.5,69.8000030517578,Australia,SL.TLF.ACTI.1524.FE.ZS,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)"
13994,,,,,,,,,66.1999969482422,65.5,65.4000015258789,65.9000015258789,66.1999969482422,66.8000030517578,68.0,67.6999969482422,67.3000030517578,68.6999969482422,68.9000015258789,66.8000030517578,66.5,65.8000030517578,68.3000030517578,69.8000030517578,69.4000015258789,67.5999984741211,68.0,68.5,68.9000015258789,69.0999984741211,68.3000030517578,69.0,69.0999984741211,69.5999984741211,69.5,69.8000030517578,Australia,SL.TLF.ACTI.1524.FE.NE.ZS,"Labor force participation rate for ages 15-24, female (%) (national estimate)"
13995,,,,,,,,,,,,,,,,,,,75.4000015258789,72.5999984741211,72.3000030517578,71.6999969482422,72.8000030517578,73.9000015258789,74.0999984741211,73.0,72.3000030517578,72.4000015258789,72.3000030517578,72.4000015258789,71.6999969482422,71.4000015258789,71.1999969482422,72.0999984741211,72.1999969482422,72.0999984741211,Australia,SL.TLF.ACTI.1524.MA.ZS,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)"
13996,,,,,,,,,78.0999984741211,78.6999969482422,78.0,76.5999984741211,75.8000030517578,75.5999984741211,75.9000015258789,74.8000030517578,74.6999969482422,75.4000015258789,75.3000030517578,72.6999969482422,72.5,71.9000015258789,73.0,73.8000030517578,73.9000015258789,72.8000030517578,72.1999969482422,72.3000030517578,72.3000030517578,72.3000030517578,71.6999969482422,71.4000015258789,71.1999969482422,72.0,72.0999984741211,71.8000030517578,Australia,SL.TLF.ACTI.1524.MA.NE.ZS,"Labor force participation rate for ages 15-24, male (%) (national estimate)"
13997,,,,,,,,,,,,,,,,,,,72.1999969482422,69.6999969482422,69.4000015258789,68.6999969482422,70.5,71.9000015258789,71.8000030517578,70.4000015258789,70.1999969482422,70.4000015258789,70.6999969482422,70.8000030517578,70.0,70.1999969482422,70.1999969482422,70.8000030517578,70.9000015258789,71.0,Australia,SL.TLF.ACTI.1524.ZS,"Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)"
13998,,,,,,,,,72.1999969482422,72.1999969482422,71.8000030517578,71.3000030517578,71.0,71.1999969482422,72.0,71.3000030517578,71.0,72.0999984741211,72.0999984741211,69.8000030517578,69.5999984741211,68.9000015258789,70.6999969482422,71.8000030517578,71.6999969482422,70.1999969482422,70.1999969482422,70.4000015258789,70.5999984741211,70.6999969482422,70.0,70.1999969482422,70.1999969482422,70.8000030517578,70.9000015258789,70.8000030517578,Australia,SL.TLF.ACTI.1524.NE.ZS,"Labor force participation rate for ages 15-24, total (%) (national estimate)"
13999,,,,,,,,,,,,,,,,,,,52.2999992370605,52.0,52.0,51.7999992370605,52.7000007629395,53.7999992370605,53.7999992370605,53.7000007629395,53.7999992370605,53.9000015258789,54.7000007629395,55.0999984741211,55.2999992370605,55.9000015258789,55.7000007629395,57.0,57.5999984741211,58.2000007629395,Australia,SL.TLF.CACT.FE.ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)"
14000,,,,,,,,,44.7999992370605,44.7000007629395,44.5999984741211,44.7000007629395,45.2999992370605,46.2999992370605,48.2999992370605,48.9000015258789,49.9000015258789,51.2000007629395,52.2000007629395,52.0,51.9000015258789,51.7999992370605,52.5999984741211,53.7000007629395,53.7999992370605,53.7000007629395,53.9000015258789,53.9000015258789,54.7000007629395,55.0999984741211,55.2000007629395,55.9000015258789,55.7000007629395,57.0,57.5999984741211,58.2000007629395,Australia,SL.TLF.CACT.FE.NE.ZS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)"
14001,,,,,,,,,,,,,,,,,,,61.9000015258789,61.7000007629395,61.7999992370605,61.7000007629395,62.7999992370605,64.1999969482422,64.1999969482422,64.0999984741211,64.3000030517578,64.4000015258789,65.5,66.0,66.1999969482422,67.0,66.6999969482422,68.1999969482422,69.0,69.5,Australia,SL.TLF.ACTI.FE.ZS,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)"
14002,,,,,,,,,,,,,,,,,,,75.6999969482422,74.8000030517578,74.3000030517578,73.8000030517578,73.8000030517578,74.0,73.6999969482422,73.1999969482422,72.9000015258789,72.5,72.4000015258789,72.0,71.9000015258789,71.5999984741211,71.5999984741211,72.1999969482422,72.3000030517578,72.6999969482422,Australia,SL.TLF.CACT.MA.ZS,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)"
14003,,,,,,,,,78.3000030517578,78.0,77.4000015258789,76.6999969482422,76.3000030517578,75.8000030517578,75.9000015258789,75.3000030517578,75.1999969482422,75.4000015258789,75.5999984741211,74.6999969482422,74.1999969482422,73.6999969482422,73.5999984741211,73.9000015258789,73.5999984741211,73.0999984741211,72.9000015258789,72.4000015258789,72.3000030517578,71.9000015258789,71.8000030517578,71.5,71.5,72.0999984741211,72.3000030517578,72.5999984741211,Australia,SL.TLF.CACT.MA.NE.ZS,"Labor force participation rate, male (% of male population ages 15+) (national estimate)"
14004,,,,,,,,,,,,,,,,,,,85.0999984741211,84.1999969482422,83.8000030517578,83.5999984741211,83.5,84.0,83.8000030517578,83.0999984741211,82.9000015258789,82.5999984741211,82.5,82.3000030517578,82.1999969482422,82.0,82.0,82.5999984741211,82.8000030517578,83.0999984741211,Australia,SL.TLF.ACTI.MA.ZS,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)"
14005,,,,,,,,,,,,,,,,,,,63.9000015258789,63.2999992370605,63.0,62.7000007629395,63.0999984741211,63.7999992370605,63.5999984741211,63.2999992370605,63.2000007629395,63.0,63.4000015258789,63.5,63.5,63.5999984741211,63.5,64.5,64.9000015258789,65.4000015258789,Australia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)"
14006,,,,,,,,,61.2999992370605,61.0999984741211,60.7999992370605,60.4000015258789,60.5999984741211,60.7999992370605,61.9000015258789,62.0,62.4000015258789,63.2000007629395,63.7000007629395,63.2000007629395,62.9000015258789,62.5999984741211,63.0,63.7000007629395,63.5,63.2000007629395,63.2000007629395,63.0,63.2999992370605,63.2999992370605,63.4000015258789,63.5999984741211,63.5,64.4000015258789,64.8000030517578,65.1999969482422,Australia,SL.TLF.CACT.NE.ZS,"Labor force participation rate, total (% of total population ages 15+) (national estimate)"
14007,,,,,,,,,,,,,,,,,,,73.5999984741211,73.0999984741211,72.9000015258789,72.8000030517578,73.3000030517578,74.1999969482422,74.0999984741211,73.6999969482422,73.6999969482422,73.5,74.0,74.0999984741211,74.1999969482422,74.5,74.4000015258789,75.4000015258789,75.9000015258789,76.3000030517578,Australia,SL.TLF.ACTI.ZS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)"
14008,,,,,,,,,,,,,,,,,,,,,,,,34.9000015258789,,40.5,38.2999992370605,,29.3999996185303,35.5999984741211,33.5,32.5999984741211,31.2000007629395,31.0,29.3999996185303,28.2999992370605,Australia,SL.TLF.PRIM.ZS,Labor force with primary education (% of total)
14009,,,,,,,,,,,,,,,,,,,,,,,,36.9000015258789,,43.7999992370605,41.9000015258789,,30.7999992370605,38.9000015258789,36.5,35.4000015258789,33.4000015258789,32.5,30.6000003814697,29.5,Australia,SL.TLF.PRIM.FE.ZS,"Labor force with primary education, female (% of female labor force)"
14010,,,,,,,,,,,,,,,,,,,,,,,,33.2999992370605,,38.0999984741211,35.5,,28.2999992370605,33.0,31.2000007629395,30.3999996185303,29.5,29.7999992370605,28.3999996185303,27.2999992370605,Australia,SL.TLF.PRIM.MA.ZS,"Labor force with primary education, male (% of male labor force)"
14011,,,,,,,,,,,,,,,,,,,,,,,,16.6000003814697,,33.5999984741211,35.5999984741211,,43.0,35.2999992370605,35.5,36.5,36.0,35.5,35.9000015258789,39.0,Australia,SL.TLF.SECO.ZS,Labor force with secondary education (% of total)
14012,,,,,,,,,,,,,,,,,,,,,,,,17.7000007629395,,26.5,28.2000007629395,,37.5,27.6000003814697,28.3999996185303,30.2999992370605,29.2999992370605,29.7999992370605,29.6000003814697,33.7000007629395,Australia,SL.TLF.SECO.FE.ZS,"Labor force with secondary education, female (% of female labor force)"
14013,,,,,,,,,,,,,,,,,,,,,,,,15.8999996185303,,38.9000015258789,41.2999992370605,,47.4000015258789,41.5,41.2000007629395,41.5999984741211,41.5,40.0999984741211,41.2000007629395,43.5,Australia,SL.TLF.SECO.MA.ZS,"Labor force with secondary education, male (% of male labor force)"
14014,,,,,,,,,,,,,,,,,,,,,,,,48.5,,25.7999992370605,26.1000003814697,,27.6000003814697,29.0,30.8999996185303,30.7999992370605,32.7000007629395,33.5,34.7000007629395,32.7000007629395,Australia,SL.TLF.TERT.ZS,Labor force with tertiary education (% of total)
14015,,,,,,,,,,,,,,,,,,,,,,,,45.4000015258789,,29.7999992370605,29.8999996185303,,31.7000007629395,33.5,35.0999984741211,34.4000015258789,37.2999992370605,37.7000007629395,39.7999992370605,36.7999992370605,Australia,SL.TLF.TERT.FE.ZS,"Labor force with tertiary education, female (% of female labor force)"
14016,,,,,,,,,,,,,,,,,,,,,,,,50.7999992370605,,22.8999996185303,23.2000007629395,,24.3999996185303,25.5,27.7000007629395,28.0,29.0,30.1000003814697,30.3999996185303,29.2999992370605,Australia,SL.TLF.TERT.MA.ZS,"Labor force with tertiary education, male (% of male labor force)"
